title,summary,contents
More or Less: Will the war in Ukraine cause a global wheat shortage?,How much of the worlds wheat comes from Ukraine and Russia,Unknown

"Russia, Ukraine and Us","What does the Ukrainian revolution mean for Britain, Russia and the world?",Unknown

Weekend: MP shares the shock and horror of Ukraine war,Inna Sovsun describes the horrific aftermath of war in areas occupied by Russia.,Unknown

The Media Show: Ukraine's Lessons for the Media,How is the war in Ukraine being reported differently by Ukrainian and international media?,Unknown

BBC OS: Ukraine: Oil depot attack in Russia,We bring the latest developments in the Ukraine war,Unknown

Cumbria-Ukraine refugee scheme numbers uncertain,"If applications are approved about 150 people would be able to live in the county, figures suggest.",Cumbria-Ukraine refugee scheme numbers uncertain Published 2 hours ago Share IMAGE SOURCE GETTY IMAGES Image caption Cumbria County Council said it was scaling up its response team to help those who have fled the war About 100 households in Cumbria have registered to offer their homes to Ukrainian refugees under a government sponsorship scheme figures reveal. If applications are approved it would allow about 150 people to live in the county for up to three years. But the council said due to specific challenges with the plan there was still uncertainty about how many would eventually arrive. It comes as a community welcome fund has raised more than £30000 to help. The Homes for Ukraine scheme allows people to host refugees who dont have family ties in the UK with households offered £350 a month for up to 12 months. It was introduced after the government was criticised for not doing enough but critics have called the process too slow and bureaucratic. I sat in class wondering if my parents were dead How can I offer a UK home to Ukrainian refugees? The county council will receive £10500 for each refugee which will go towards supporting them locally. While it has several roles in the process including housing suitability checks it has no part in registering or matching sponsors the Local Democracy Reporting Service said. Deborah Earl cabinet member for public health and communities said it was scaling up its team to respond. Specific challenges It is no small step to invite strangers to live with you and we and our partners will work with you to make this experience as positive as possible for everyone involved she said. There is no doubt however that there are specific challenges with this scheme not least the uncertainty of how many Ukrainians will eventually arrive and where they will be accommodated. The government said it was moving as quickly as possible to ensure refugees from Ukraine can find safety in the UK through its two schemes. We have streamlined the process so valid passport holders do not have to attend in-person appointments before arriving in the UK simplified our forms and boosted caseworker numbers while ensuring vital security checks are carried out a spokesperson added. Follow BBC North East & Cumbria on Twitter Facebook and Instagram. Send your story ideas to northeastandcumbria@bbc.co.uk.]

Ukraine war: Bucha street littered with burned-out tanks and corpses,"A BBC team witnesses utter devastation in the town of Bucha, after Russian soldiers pulled out.",Ukraine war: Bucha street littered with burned-out tanks and corpses By Jeremy Bowen BBC News Bucha Published 9 hours ago Share Related Topics Russia-Ukraine war IMAGE SOURCE BBC/LEE DURANT Image caption A Bucha street littered with destroyed Russian armoury A suburban avenue in Bucha became one of the first graveyards for Russias hopes of encircling and entering Kyiv and then deposing the government of President Volodymyr Zelensky. The moment came two or three days after the first Russian forces crossed into Ukraine on 24 February when Ukrainian forces destroyed a column of Russian tanks and armoured personnel carriers moving through the town of Bucha to the city of Kyiv. The convoy was destroyed in one of the first of many Ukrainian ambushes that stopped the Russian advance dead. Our BBC team was able to get to Bucha because during Friday the final Russian soldiers pulled out as part of what the Kremlin has presented as a calm and rational decision to concentrate on the war in eastern Ukraine. Moscow says without proof or any reliability that its war aims in central Ukraine have been achieved and they never included capturing Kyiv. The truth is that unexpectedly fierce and well organised Ukrainian resistance stopped them outside the capital and the evidence includes the rusting and twisted wreckage of the column that still lies where it was destroyed on that suburban street. IMAGE SOURCE BBC/KATHY LONG Image caption Local residents say they hadnt had any bread for weeks Two or three weeks into the war the Russian invaders ran out of momentum. On the street in Bucha you can see why. Elite troops from Russias airborne forces rode into the town in armoured vehicles light enough to be carried by aircraft. They came from Hostomel airport a few miles away which had been attacked and seized by Russian paratroopers landed by helicopter on the first day of the invasion. Even then there was fierce resistance from Ukrainian forces. When the column moved through Bucha on the way to Kyiv they had a harsh awakening. The road is narrow and straight an ideal place for an ambush. Witnesses said the Ukrainians attacked the convoy with Bayraktar attack drones bought from Turkey. Other neighbours said Ukrainian territorial defence volunteers were also in the area. However they did it the lead vehicles and the ones bringing up the rear were knocked out and imprisoned the others. The wreckage has not been touched. Belts of 30mm cannon shells lie on the grass verge along with many pieces of dangerous and damaged abandoned ordnance. Young conscripts ran away begging local people said not to be turned over to Ukrainian territorial defence. A man of around 70 who called himself uncle Hrysha said: I felt sorry for them. They were so young 18 to 20 with their whole lives ahead of them. It looks as if Russians as they prepared to pull out of Bucha had no such pity. At least 20 dead men were lying in the street as Ukrainian troops entered the town. Some of them had their hands tied behind their backs. The mayor said they had buried 280 people in mass graves. A few civilians who stayed said they had tried to avoid the Russians. They set up wood fires outside their Khrushchev-era flats cooking on them outdoors because their gas power and water were cut. Volunteers are bringing supplies in from Lviv in western Ukraine and from countries far from the war geographically at least. This is the first bread we\ve had in 38 days said a woman called Maria looking at a plastic bag with some modest looking buns inside. Her daughter Larysa showed me round the Soviet-built apartment building. Many of the people who had left for safer areas or abroad had bolted shut security doors. The Russians removed them by ripping out the concrete lintels and door posts. IMAGE SOURCE BBC/KATHY LONG Image caption Doors ripped off in a Bucha apartment block A few miles away the trail of devastation leads to Hostomel airport. Russian airborne troops tried to use it as a base for a push into Kyiv. The worlds largest transport plane was destroyed early on. The roof of the enormous hangar built for it was so riddled with a constellation of shrapnel holes. The plane itself known by the Ukrainian word for dream (Mriya) lies there broken-backed big chunks of fuselage and engine in places around it. Its fate is a parable of what is happening to Ukraine. An enormous amount of national pride was invested in the aircraft as a symbol of Ukraines ability make big projects all round the world. IMAGE SOURCE BBC/JEREMY BOWEN Image caption As the worlds largest transport plane Mriya was once Ukraines pride War in Ukraine: More coverage LIVE: Latest updates from Ukraine RUSSIA: The heavy losses of a regiment in Ukraine DEVASTATION: What Russia left behind in Kyiv suburb DONBAS: Why Russia is trying to encircle the east READ MORE: Full coverage of the crisis]
